parm,median,lcl,ucl,capt.index,surv.index,n.rel,n.years,surv.inc,lag.time
"fut.lambda[4,5]",1.01526252633757,0.99392534063851,1.03520859196229,4,5,1,10,+ 4 %,15
"fut.lambda[12,17]",1.01542435713439,0.993526764976969,1.03139097716209,12,17,11,30,none,15
"fut.lambda[16,3]",1.01578292297701,0.994681418237001,1.03479182515343,16,3,13,10,+ 2 %,5
"fut.lambda[38,3]",1.01589246681448,0.996935973544489,1.03347388479993,38,3,6,20,+ 2 %,5
"fut.lambda[19,1]",1.01597373051229,0.995221039288119,1.03476218269671,19,1,14,10,+ 2 %,10
"fut.lambda[41,1]",1.01597523409088,0.996634904156749,1.0343695847411,41,1,7,20,+ 2 %,10
"fut.lambda[36,1]",1.01617149392823,0.994546887553873,1.0335504431278,36,1,5,30,+ 2 %,10
"fut.lambda[22,1]",1.0162595806034,0.996036300549127,1.03637670719319,22,1,15,10,+ 2 %,10
"fut.lambda[15,18]",1.01643561167441,0.995756157708028,1.03329624014593,15,18,12,30,none,5
"fut.lambda[44,2]",1.01674246729352,0.99718556695953,1.03372365757953,44,2,8,20,+ 2 %,15
"fut.lambda[15,17]",1.01699765804453,0.996091992241971,1.03229551476952,15,17,12,30,none,15
"fut.lambda[3,4]",1.01700997189281,0.995966906082867,1.03648636764422,3,4,0,30,+ 4 %,10
"fut.lambda[25,5]",1.01717927160658,0.996150614538713,1.0358678562826,25,5,2,10,+ 4 %,15
"fut.lambda[2,4]",1.01723118181327,0.994235699639657,1.03739249639932,2,4,0,20,+ 4 %,10
"fut.lambda[1,4]",1.01728904157106,0.996926373424854,1.03659380784159,1,4,0,10,+ 4 %,10
"fut.lambda[19,3]",1.01732777403374,0.99618064348269,1.03548412136886,19,3,14,10,+ 2 %,5
"fut.lambda[5,5]",1.01737733840771,0.99632329722462,1.03586851644639,5,5,1,20,+ 4 %,15
"fut.lambda[15,16]",1.01740609878749,0.996591303363786,1.03316762983984,15,16,12,30,none,10
"fut.lambda[6,5]",1.01751269540177,0.997951433722614,1.03656838297638,6,5,1,30,+ 4 %,15
"fut.lambda[36,3]",1.01753636518217,0.996584786906884,1.03467369656783,36,3,5,30,+ 2 %,5
"fut.lambda[22,3]",1.01769630836869,0.997341178321011,1.03634922913742,22,3,15,10,+ 2 %,5
"fut.lambda[39,2]",1.01775861580946,0.998017113504943,1.03507637115306,39,2,6,30,+ 2 %,15
"fut.lambda[41,3]",1.01783526421689,0.997146928851025,1.03418820329758,41,3,7,20,+ 2 %,5
"fut.lambda[44,1]",1.0179878259283,0.997772163378647,1.0347668906348,44,1,8,20,+ 2 %,10
"fut.lambda[28,5]",1.01828502022118,0.997349311032315,1.03757804290536,28,5,3,10,+ 4 %,15
"fut.lambda[4,4]",1.01838070821852,0.997362514733989,1.03830723030925,4,4,1,10,+ 4 %,10
"fut.lambda[39,1]",1.0185671848304,0.99961575062484,1.03583064630269,39,1,6,30,+ 2 %,10
"fut.lambda[18,16]",1.01874058795979,0.997924954183731,1.03470806696061,18,16,13,30,none,10
"fut.lambda[18,17]",1.01876130640049,0.999148300179835,1.03397940550039,18,17,13,30,none,15
"fut.lambda[18,18]",1.01876225926467,0.998341876653175,1.03454911716424,18,18,13,30,none,5
"fut.lambda[47,2]",1.01880690612198,0.997265422306476,1.03685055608466,47,2,9,20,+ 2 %,15
"fut.lambda[26,5]",1.01899921982158,0.998965976912545,1.03844299536168,26,5,2,20,+ 4 %,15
"fut.lambda[31,5]",1.01918675347037,0.99987680464926,1.03767975609445,31,5,4,10,+ 4 %,15
"fut.lambda[44,3]",1.0194996563686,0.998881769470205,1.03625258217922,44,3,8,20,+ 2 %,5
"fut.lambda[5,4]",1.0198383498437,0.999345517782578,1.0378852546664,5,4,1,20,+ 4 %,10
"fut.lambda[39,3]",1.01986123334776,1.00107977573669,1.03685648371375,39,3,6,30,+ 2 %,5
"fut.lambda[42,2]",1.01992293014026,1.00161549504626,1.0362971024085,42,2,7,30,+ 2 %,15
"fut.lambda[25,4]",1.01992599552087,0.998594497985173,1.03860805879506,25,4,2,10,+ 4 %,10
"fut.lambda[47,1]",1.0203801799649,0.998666225768338,1.03761196202683,47,1,9,20,+ 2 %,10
"fut.lambda[21,18]",1.02040561323175,1.00089610758803,1.03621726548011,21,18,14,30,none,5
"fut.lambda[6,4]",1.02046045062694,1.00147160118511,1.03934887504007,6,4,1,30,+ 4 %,10
"fut.lambda[8,2]",1.02050201990457,1.00016688089608,1.03718281464574,8,2,10,20,+ 2 %,15
"fut.lambda[21,16]",1.02056668754342,0.999126157903183,1.03597957717347,21,16,14,30,none,10
"fut.lambda[34,5]",1.0206553344651,0.999206958970357,1.03823732306928,34,5,5,10,+ 4 %,15
"fut.lambda[21,17]",1.02074171420562,0.998592357924342,1.03609478004986,21,17,14,30,none,15
"fut.lambda[27,5]",1.02074922886554,1.00132660092634,1.03855349468181,27,5,2,30,+ 4 %,15
"fut.lambda[1,6]",1.02076884350002,0.99923170603245,1.03970787376668,1,6,0,10,+ 4 %,5
"fut.lambda[42,1]",1.02094017099985,1.00131799022166,1.03651896556599,42,1,7,30,+ 2 %,10
"fut.lambda[3,6]",1.02100738715679,1.0009128193897,1.04032522264821,3,6,0,30,+ 4 %,5
"fut.lambda[28,4]",1.02106341950869,1.00197559387958,1.040480067236,28,4,3,10,+ 4 %,10
"fut.lambda[2,6]",1.02106551810455,1.00165410955293,1.04076220872006,2,6,0,20,+ 4 %,5
"fut.lambda[47,3]",1.02145776950712,0.999877009432536,1.03837003027312,47,3,9,20,+ 2 %,5
"fut.lambda[37,5]",1.02147089162852,1.00244905612899,1.04022980758218,37,5,6,10,+ 4 %,15
"fut.lambda[45,2]",1.02174074625027,1.00149537497598,1.03828962097336,45,2,8,30,+ 2 %,15
"fut.lambda[24,18]",1.02174854860137,1.00270570463425,1.03733107296547,24,18,15,30,none,5
"fut.lambda[8,1]",1.02178923918386,1.00041192341477,1.03972021883613,8,1,10,20,+ 2 %,10
"fut.lambda[29,5]",1.02187625009478,1.00192739274434,1.03872099288212,29,5,3,20,+ 4 %,15
"fut.lambda[4,6]",1.02190679154829,1.00106568395011,1.04128069240119,4,6,1,10,+ 4 %,5
"fut.lambda[11,2]",1.02192833243316,1.00190474875492,1.03910662712072,11,2,11,20,+ 2 %,15
"fut.lambda[42,3]",1.02203046034012,1.00251864492625,1.03861812417248,42,3,7,30,+ 2 %,5
"fut.lambda[24,17]",1.02225525435215,1.00145770346565,1.03739899113325,24,17,15,30,none,15
"fut.lambda[24,16]",1.02234387651807,0.999784777587468,1.03760161200151,24,16,15,30,none,10
"fut.lambda[26,4]",1.02235334725622,1.00275152535017,1.04053011921969,26,4,2,20,+ 4 %,10
"fut.lambda[8,3]",1.02261476065386,1.00356280717806,1.04004270733237,8,3,10,20,+ 2 %,5
"fut.lambda[40,5]",1.02262296473929,0.999887437323488,1.04132236444578,40,5,7,10,+ 4 %,15
"fut.lambda[11,1]",1.02275567684669,1.00297702077898,1.04033625390789,11,1,11,20,+ 2 %,10
"fut.lambda[31,4]",1.02304695464496,1.00334812079264,1.04076151848779,31,4,4,10,+ 4 %,10
"fut.lambda[5,6]",1.02308916007603,1.00353966439943,1.04191399355637,5,6,1,20,+ 4 %,5
"fut.lambda[45,1]",1.02310154342907,1.00350686274143,1.03827604990948,45,1,8,30,+ 2 %,10
"fut.lambda[32,5]",1.02316703284397,1.00356027555089,1.04114054397953,32,5,4,20,+ 4 %,15
"fut.lambda[25,6]",1.02325244117934,1.00322451477222,1.04223735938627,25,6,2,10,+ 4 %,5
"fut.lambda[43,5]",1.02341904809865,1.00378825986717,1.04252468393659,43,5,8,10,+ 4 %,15
"fut.lambda[14,2]",1.02365861001867,1.0025562120593,1.04140120321203,14,2,12,20,+ 2 %,15
"fut.lambda[34,4]",1.02368513581936,1.00269042791107,1.04328461086037,34,4,5,10,+ 4 %,10
"fut.lambda[6,6]",1.02396520986559,1.00386735439338,1.04310786383409,6,6,1,30,+ 4 %,5
"fut.lambda[30,5]",1.02397493535539,1.00408519589122,1.04195267041075,30,5,3,30,+ 4 %,15
"fut.lambda[27,4]",1.02417259273301,1.00412563848748,1.04145130571886,27,4,2,30,+ 4 %,10
"fut.lambda[48,2]",1.02426709651938,1.00375307380746,1.03974663127114,48,2,9,30,+ 2 %,15
"fut.lambda[45,3]",1.02444844278806,1.00568045409513,1.04112395325386,45,3,8,30,+ 2 %,5
"fut.lambda[11,3]",1.02447184815757,1.00427389322821,1.0398853733413,11,3,11,20,+ 2 %,5
"fut.lambda[28,6]",1.02459569847337,1.00536516411392,1.0431755419668,28,6,3,10,+ 4 %,5
"fut.lambda[17,2]",1.02460472397636,1.00334678101122,1.04186182128315,17,2,13,20,+ 2 %,15
"fut.lambda[37,4]",1.02464160183213,1.00387294276042,1.04434879753382,37,4,6,10,+ 4 %,10
"fut.lambda[46,5]",1.02480876277749,1.0041650209979,1.0431492209349,46,5,9,10,+ 4 %,15
"fut.lambda[29,4]",1.02482512831262,1.00483435760173,1.04302117106367,29,4,3,20,+ 4 %,10
"fut.lambda[14,1]",1.02497046590363,1.00391142073126,1.04120074688073,14,1,12,20,+ 2 %,10
"fut.lambda[26,6]",1.02512553074991,1.00585393236095,1.04443038146801,26,6,2,20,+ 4 %,5
"fut.lambda[48,1]",1.0251472685761,1.00528418759307,1.04085925977466,48,1,9,30,+ 2 %,10
"fut.lambda[7,5]",1.02554658534902,1.00646924624462,1.04340195877287,7,5,10,10,+ 4 %,15
"fut.lambda[40,4]",1.02579440021572,1.00550922334408,1.04401301394633,40,4,7,10,+ 4 %,10
"fut.lambda[35,5]",1.0258264099124,1.00613077461681,1.04325171877501,35,5,5,20,+ 4 %,15
"fut.lambda[48,3]",1.02589163576601,1.0061867082135,1.04205964595814,48,3,9,30,+ 2 %,5
"fut.lambda[14,3]",1.0259357109263,1.00447891101967,1.0434366033036,14,3,12,20,+ 2 %,5
"fut.lambda[31,6]",1.0259852276669,1.00562209515653,1.04546103444162,31,6,4,10,+ 4 %,5
"fut.lambda[9,2]",1.0261219358854,1.00634013584292,1.04200208402517,9,2,10,30,+ 2 %,15
"fut.lambda[33,5]",1.02628689523166,1.00591055946908,1.04356522548001,33,5,4,30,+ 4 %,15
"fut.lambda[17,1]",1.02635862203215,1.00528839906274,1.04274114436415,17,1,13,20,+ 2 %,10
"fut.lambda[20,2]",1.0264277562097,1.00474054485277,1.04306850637659,20,2,14,20,+ 2 %,15
"fut.lambda[10,5]",1.02646962548722,1.00521742952116,1.04411796269355,10,5,11,10,+ 4 %,15
"fut.lambda[43,4]",1.02672957603353,1.00551948724232,1.04558963145204,43,4,8,10,+ 4 %,10
"fut.lambda[27,6]",1.02680506785517,1.00774191575576,1.04520349839859,27,6,2,30,+ 4 %,5
"fut.lambda[32,4]",1.02680660096707,1.0075631383912,1.04383096669257,32,4,4,20,+ 4 %,10
"fut.lambda[34,6]",1.02694115523325,1.00630461943091,1.04428260478063,34,6,5,10,+ 4 %,5
"fut.lambda[30,4]",1.02704974471112,1.00607572724609,1.04306286413727,30,4,3,30,+ 4 %,10
"fut.lambda[9,1]",1.02711271420276,1.00675459665932,1.04380457009942,9,1,10,30,+ 2 %,10
"fut.lambda[17,3]",1.02718815520274,1.00596915161785,1.04384778079221,17,3,13,20,+ 2 %,5
"fut.lambda[1,8]",1.02722842260139,1.01005672468029,1.04515432411422,1,8,0,10,+ 6 %,15
"fut.lambda[20,1]",1.02739444056234,1.00531651223385,1.04356588734663,20,1,14,20,+ 2 %,10
"fut.lambda[2,8]",1.02759131780791,1.00825702078259,1.0441313854234,2,8,0,20,+ 6 %,15
"fut.lambda[23,2]",1.02768699638146,1.00678685761464,1.04334283789696,23,2,15,20,+ 2 %,15
"fut.lambda[38,5]",1.0277198921198,1.00672487727662,1.04519981196966,38,5,6,20,+ 4 %,15
"fut.lambda[29,6]",1.02772716093078,1.00735023894136,1.04616245716605,29,6,3,20,+ 4 %,5
"fut.lambda[3,8]",1.02776631498678,1.00954628427238,1.04522475243492,3,8,0,30,+ 6 %,15
"fut.lambda[13,5]",1.02798983411856,1.0066930699114,1.04644118460784,13,5,12,10,+ 4 %,15
"fut.lambda[9,3]",1.02809884142817,1.00916165959415,1.04357657245749,9,3,10,30,+ 2 %,5
"fut.lambda[37,6]",1.02811326424296,1.0087419492485,1.04695507505364,37,6,6,10,+ 4 %,5
"fut.lambda[46,4]",1.02821797682042,1.00662220694895,1.04564013315124,46,4,9,10,+ 4 %,10
"fut.lambda[12,2]",1.02839822003965,1.00820672247436,1.04424621820735,12,2,11,30,+ 2 %,15
"fut.lambda[20,3]",1.02844833189797,1.00807818008075,1.04490690629701,20,3,14,20,+ 2 %,5
"fut.lambda[16,5]",1.02855046896524,1.00710435274135,1.04678486125265,16,5,13,10,+ 4 %,15
"fut.lambda[35,4]",1.02882801797323,1.00913808344496,1.04729761502094,35,4,5,20,+ 4 %,10
"fut.lambda[4,8]",1.02889824367735,1.01085314497644,1.04523668208405,4,8,1,10,+ 6 %,15
"fut.lambda[40,6]",1.02891598047287,1.0086671864103,1.04776439986421,40,6,7,10,+ 4 %,5
"fut.lambda[36,5]",1.02892776133798,1.00962077887327,1.04580884283861,36,5,5,30,+ 4 %,15
"fut.lambda[7,4]",1.02898185974258,1.00921447571057,1.04782717806987,7,4,10,10,+ 4 %,10
"fut.lambda[23,1]",1.02899785535981,1.0062271924424,1.04666788349144,23,1,15,20,+ 2 %,10
"fut.lambda[32,6]",1.02902978602815,1.01095397053683,1.04665595893015,32,6,4,20,+ 4 %,5
"fut.lambda[33,4]",1.02911871058885,1.00960004645322,1.04668715962195,33,4,4,30,+ 4 %,10
"fut.lambda[12,1]",1.02916103132814,1.00784852759962,1.04567619172405,12,1,11,30,+ 2 %,10
"fut.lambda[19,5]",1.02954368204761,1.00904779144908,1.04732175877605,19,5,14,10,+ 4 %,15
"fut.lambda[30,6]",1.02962150616197,1.01185109830613,1.04768551448294,30,6,3,30,+ 4 %,5
"fut.lambda[23,3]",1.02970984487217,1.00781304923568,1.04618467471332,23,3,15,20,+ 2 %,5
"fut.lambda[5,8]",1.02975009256433,1.0115963479902,1.04615535972915,5,8,1,20,+ 6 %,15
"fut.lambda[43,6]",1.02983451991023,1.00937086809902,1.04793579293339,43,6,8,10,+ 4 %,5
"fut.lambda[41,5]",1.02986691940911,1.00994664523972,1.04749590599808,41,5,7,20,+ 4 %,15
"fut.lambda[15,2]",1.03028028682855,1.01008673222318,1.04626699863983,15,2,12,30,+ 2 %,15
"fut.lambda[10,4]",1.03040989395545,1.01116004723829,1.04771826358854,10,4,11,10,+ 4 %,10
"fut.lambda[12,3]",1.03041218488724,1.00994502728605,1.04576602450514,12,3,11,30,+ 2 %,5
"fut.lambda[25,8]",1.03047865834112,1.01216178308569,1.04575901975089,25,8,2,10,+ 6 %,15
"fut.lambda[22,5]",1.03051089281178,1.00910872825936,1.04856343413005,22,5,15,10,+ 4 %,15
"fut.lambda[6,8]",1.03073343612258,1.01161085136184,1.04686749242548,6,8,1,30,+ 6 %,15
"fut.lambda[39,5]",1.03074325254364,1.01158288773858,1.04759828773973,39,5,6,30,+ 4 %,15
"fut.lambda[46,6]",1.03081460466741,1.00899925221387,1.05044921632659,46,6,9,10,+ 4 %,5
"fut.lambda[15,1]",1.0308777089863,1.01174730074329,1.04661993981566,15,1,12,30,+ 2 %,10
"fut.lambda[13,4]",1.03104717401991,1.01054451104977,1.04881462019459,13,4,12,10,+ 4 %,10
"fut.lambda[38,4]",1.03104971103691,1.01005581100376,1.04794454045591,38,4,6,20,+ 4 %,10
"fut.lambda[18,2]",1.03131052591084,1.01060615356608,1.04618467471332,18,2,13,30,+ 2 %,15
"fut.lambda[15,3]",1.03151070490254,1.01110991537964,1.04740937163396,15,3,12,30,+ 2 %,5
"fut.lambda[35,6]",1.03152301896373,1.01069526176214,1.04750829875795,35,6,5,20,+ 4 %,5
"fut.lambda[33,6]",1.03155958585534,1.01248486032977,1.04823285627963,33,6,4,30,+ 4 %,5
"fut.lambda[36,4]",1.03162212081399,1.0121174011092,1.0483204445245,36,4,5,30,+ 4 %,10
"fut.lambda[16,4]",1.03162247420497,1.01117384034972,1.05011129441979,16,4,13,10,+ 4 %,10
"fut.lambda[3,7]",1.03162926546279,1.01372634542155,1.04901512589773,3,7,0,30,+ 6 %,10
"fut.lambda[44,5]",1.03169485003532,1.01161483908478,1.04946018092359,44,5,8,20,+ 4 %,15
"fut.lambda[28,8]",1.03180861637371,1.01250351498862,1.04769607424008,28,8,3,10,+ 6 %,15
"fut.lambda[7,6]",1.03181244095194,1.01120234926048,1.05058025015602,7,6,10,10,+ 4 %,5
"fut.lambda[2,7]",1.03183176082741,1.01390179506379,1.04915936129837,2,7,0,20,+ 6 %,10
"fut.lambda[26,8]",1.03232749887662,1.01477653327799,1.04824438450746,26,8,2,20,+ 6 %,15
"fut.lambda[1,7]",1.03239832296378,1.01414275530684,1.04819735363413,1,7,0,10,+ 6 %,10
"fut.lambda[31,8]",1.03248475556992,1.01474348988198,1.04898073824821,31,8,4,10,+ 6 %,15
"fut.lambda[10,6]",1.03252753741824,1.01294474179582,1.05065470696158,10,6,11,10,+ 4 %,5
"fut.lambda[18,1]",1.03253309062628,1.01163847539217,1.0488332945488,18,1,13,30,+ 2 %,10
"fut.lambda[19,4]",1.03258745125,1.01215453912992,1.05075595105319,19,4,14,10,+ 4 %,10
"fut.lambda[41,4]",1.03265653087313,1.0124098651903,1.05004637926687,41,4,7,20,+ 4 %,10
"fut.lambda[21,2]",1.03323652543176,1.01243577417655,1.04873456294761,21,2,14,30,+ 2 %,15
"fut.lambda[39,4]",1.03327002079492,1.01452430024183,1.05047937851785,39,4,6,30,+ 4 %,10
"fut.lambda[4,7]",1.03328845645987,1.0157087433941,1.05100159742868,4,7,1,10,+ 6 %,10
"fut.lambda[47,5]",1.03332592116452,1.01247802982265,1.0506637250887,47,5,9,20,+ 4 %,15
"fut.lambda[18,3]",1.03333696923572,1.01255644393805,1.04985289609621,18,3,13,30,+ 2 %,5
"fut.lambda[3,11]",1.03338461693495,1.01898008176184,1.04891257371615,3,11,0,30,+ 8 %,15
"fut.lambda[42,5]",1.03342043437385,1.01360161651605,1.05114964710016,42,5,7,30,+ 4 %,15
"fut.lambda[27,8]",1.0334622786212,1.01715958167701,1.05018753874959,27,8,2,30,+ 6 %,15
"fut.lambda[13,6]",1.03352266372163,1.01275197080392,1.05283935886673,13,6,12,10,+ 4 %,5
"fut.lambda[1,11]",1.03363028225923,1.0180634064916,1.0501869138963,1,11,0,10,+ 8 %,15
"fut.lambda[38,6]",1.03370339712082,1.01528445842014,1.05106850806867,38,6,6,20,+ 4 %,5
"fut.lambda[34,8]",1.0337325020015,1.01532447016509,1.05016015460862,34,8,5,10,+ 6 %,15
"fut.lambda[44,4]",1.03374855299561,1.01327425692656,1.05073235317956,44,4,8,20,+ 4 %,10
"fut.lambda[2,11]",1.03380297779351,1.01826946401487,1.0489551644698,2,11,0,20,+ 8 %,15
"fut.lambda[22,4]",1.03395759295166,1.01331026326683,1.05117383461082,22,4,15,10,+ 4 %,10
"fut.lambda[21,1]",1.03409992433965,1.01401568241759,1.04907134208687,21,1,14,30,+ 2 %,10
"fut.lambda[24,2]",1.03449540687266,1.01316241619635,1.0497010553933,24,2,15,30,+ 2 %,15
"fut.lambda[16,6]",1.0345582379855,1.01291739919578,1.05357136527802,16,6,13,10,+ 4 %,5
"fut.lambda[5,7]",1.034659106763,1.01710780864536,1.05074596423517,5,7,1,20,+ 6 %,10
"fut.lambda[36,6]",1.0346691117753,1.01505933265148,1.05162244342705,36,6,5,30,+ 4 %,5
"fut.lambda[4,11]",1.03480098273668,1.0199474044339,1.05069310552946,4,11,1,10,+ 8 %,15
"fut.lambda[29,8]",1.03481074794453,1.01785578873869,1.0509182665549,29,8,3,20,+ 6 %,15
"fut.lambda[25,7]",1.03490625926946,1.01737849707144,1.05147232398292,25,7,2,10,+ 6 %,10
"fut.lambda[37,8]",1.03496552730929,1.01766440509305,1.05100434138891,37,8,6,10,+ 6 %,15
"fut.lambda[8,5]",1.03503322324347,1.01359008382882,1.05145565554927,8,5,10,20,+ 4 %,15
"fut.lambda[41,6]",1.03505319784527,1.01552119778684,1.05235901019731,41,6,7,20,+ 4 %,5
"fut.lambda[6,7]",1.03514043928872,1.01866541591551,1.05055484745354,6,7,1,30,+ 6 %,10
"fut.lambda[21,3]",1.03520793517211,1.01361543108675,1.05043736435077,21,3,14,30,+ 2 %,5
"fut.lambda[24,1]",1.03530919340329,1.01407728299816,1.05209622032335,24,1,15,30,+ 2 %,10
"fut.lambda[45,5]",1.03550784747723,1.01697817072084,1.05205336088134,45,5,8,30,+ 4 %,15
"fut.lambda[19,6]",1.03552598942101,1.0148892432175,1.05417281748716,19,6,14,10,+ 4 %,5
"fut.lambda[28,7]",1.03558365468746,1.01924676949778,1.05153621793477,28,7,3,10,+ 6 %,10
"fut.lambda[30,8]",1.0358858400134,1.0194601012346,1.05140944646934,30,8,3,30,+ 6 %,15
"fut.lambda[5,11]",1.03590630632881,1.02040951269405,1.05131486419703,5,11,1,20,+ 8 %,15
"fut.lambda[6,11]",1.03605797556486,1.02297151365874,1.05189237894811,6,11,1,30,+ 8 %,15
"fut.lambda[25,11]",1.03610665851605,1.02161350809583,1.05142632313191,25,11,2,10,+ 8 %,15
"fut.lambda[47,4]",1.0361086827818,1.01629685539668,1.05286411408821,47,4,9,20,+ 4 %,10
"fut.lambda[42,4]",1.03613652267419,1.01693737268179,1.05219288683283,42,4,7,30,+ 4 %,10
"fut.lambda[40,8]",1.03614701248865,1.01774875843551,1.05240742427451,40,8,7,10,+ 6 %,15
"fut.lambda[3,9]",1.03627408071309,1.02033003927107,1.05194193349623,3,9,0,30,+ 6 %,5
"fut.lambda[2,9]",1.03630894199706,1.02059162685565,1.05255098792921,2,9,0,20,+ 6 %,5
"fut.lambda[1,9]",1.03634665797767,1.01969314472317,1.05199322280326,1,9,0,10,+ 6 %,5
"fut.lambda[22,6]",1.03635150197649,1.01564384129702,1.05466289460582,22,6,15,10,+ 4 %,5
"fut.lambda[39,6]",1.03644944148884,1.0179947697748,1.05257051032796,39,6,6,30,+ 4 %,5
"fut.lambda[24,3]",1.03655093206882,1.015448062491,1.05192800851058,24,3,15,30,+ 2 %,5
"fut.lambda[44,6]",1.03659450063968,1.01676101766364,1.05330401832719,44,6,8,20,+ 4 %,5
"fut.lambda[32,8]",1.03676850263815,1.01882216784499,1.05214921242698,32,8,4,20,+ 6 %,15
"fut.lambda[1,14]",1.03678432148861,1.02256429598841,1.05342223031495,1,14,0,10,+ 10 %,15
"fut.lambda[2,14]",1.0370726869698,1.02115232587881,1.05377098076409,2,14,0,20,+ 10 %,15
"fut.lambda[3,14]",1.03709916522875,1.02290356509391,1.05354060365617,3,14,0,30,+ 10 %,15
"fut.lambda[26,7]",1.03718656607541,1.01911423015704,1.05238649395552,26,7,2,20,+ 6 %,10
"fut.lambda[11,5]",1.03720362126981,1.0150588176881,1.05322151373173,11,5,11,20,+ 4 %,15
"fut.lambda[43,8]",1.03734364738698,1.01942244755319,1.05278833221521,43,8,8,10,+ 6 %,15
"fut.lambda[28,11]",1.03735402125446,1.02244393299612,1.05308478567883,28,11,3,10,+ 8 %,15
"fut.lambda[31,7]",1.03735543053115,1.02018122864008,1.05243996025959,31,7,4,10,+ 6 %,10
